#	http://www.heise.de/tp/r4/artikel/32/32883/1.html	[2010-07-04]	

3	,	O	O	O	O
4	Berlin	B-LOC	O	B-LOC	O
5	1898	O	O	O	O
6	.	O	O	O	O

#	http://www.thueringer-allgemeine.de/startseite/detail/-/specific/Z87B1BJ520157.html	[2011-01-31]	

1	In	O	O	O	O
2	der	O	O	O	O
3	heutigen	O	O	O	O
4	Gesellschaft	O	O	O	O
5	gibt	O	O	O	O
6	es	O	O	O	O
7	nur	O	O	O	O
8	drei	O	O	O	O
9	Klassen	O	O	O	O
10	.Die	O	O	O	O
11	ganz	O	O	O	O
12	Reichen	O	O	O	O
13	,	O	O	O	O
14	der	O	O	O	O
15	Mittelstand	O	O	O	O
16	und	O	O	O	O
17	die	O	O	O	O
18	ganz	O	O	O	O
19	armen	O	O	O	O
20	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Messgerät	[2010-01-16]	

1	Industriemultimeter	O	O	B-PER	O
2	sind	O	O	O	O
3	in	O	O	O	O
4	einem	O	O	O	O
5	bestimmten	O	O	O	O
6	Zeitraum	O	O	O	O
7	eichpflichtig	O	O	B-LOCderiv	O
8	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Tabarz/Thüringer_Wald	[2009-12-30]	

1	1904	O	O	O	O
2	*	O	O	O	O
3	Heinrich	B-PER	O	B-PER	O
4	Funke	I-PER	O	I-PER	O
5	,	O	O	O	O
6	W.	B-PER	O	B-PER	O
7	Müller	I-PER	O	I-PER	O
8	Aus	O	O	O	O
9	der	O	O	O	O
10	Geschichte	O	O	O	O
11	der	O	O	O	O
12	Kurorte	O	O	B-LOC	O
13	Tabarz-Cabarz	B-LOC	O	I-LOC	O
14	im	O	O	O	O
15	Thüringer	B-ORG	B-LOC	B-ORG	O
16	Wald	I-ORG	I-LOC	O	O
17	Verlag	I-ORG	O	O	O
18	Benke	B-PER	O	B-LOC	O
19	Tabarz	I-PER	O	I-LOC	O
20	,	O	O	O	O
21	ohne	O	O	O	O
22	Jahr	O	O	O	O
23	.	O	O	O	O

#	http://www.morgenweb.de/ratgeber/auto_und_verkehr/20061125_2480929019_30606.html	[2006-11-25]	

1	Gleichzeitig	O	O	O	O
2	wird	O	O	O	O
3	bei	O	O	O	O
4	älteren	O	O	O	O
5	,	O	O	O	O
6	nicht	O	O	O	O
7	wartungsfreien	O	O	B-LOC	O
8	Batterien	O	O	O	O
9	der	O	O	O	O
10	Säurestand	O	O	B-LOC	O
11	durch	O	O	O	O
12	das	O	O	O	O
13	Sichtfenster	O	O	B-LOC	O
14	kontrolliert	O	O	O	O
15	.	O	O	O	O

#	http://www.sat1.de/news/wirtschaft/2007/03/22/n2007032209523300002/	[2007-03-22]	

1	JFE	B-ORG	O	B-PER	O
2	Holdings	I-ORG	O	I-PER	O
3	rückten	O	O	O	O
4	etwa	O	O	O	O
5	3,5	O	O	O	O
6	Prozent	O	O	O	O
7	vor	O	O	O	O
8	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Text_Mining	[2010-01-04]	

1	Die	O	O	O	O
2	Auswertung	O	O	O	O
3	von	O	O	O	O
4	Beziehungen	O	O	O	O
5	zwischen	O	O	O	O
6	Dokumenten	O	O	O	O
7	durch	O	O	O	O
8	diese	O	O	O	O
9	reduzierte	O	O	O	O
10	Matrix	O	O	O	O
11	ermöglicht	O	O	O	O
12	es	O	O	O	O
13	,	O	O	O	O
14	Dokumente	O	O	O	O
15	zu	O	O	O	O
16	ermitteln	O	O	O	O
17	,	O	O	O	O
18	die	O	O	O	O
19	sich	O	O	O	O
20	auf	O	O	O	O
21	denselben	O	O	O	O
22	Sachverhalt	O	O	O	O
23	beziehen	O	O	O	O
24	,	O	O	O	O
25	obwohl	O	O	O	O
26	ihr	O	O	O	O
27	Wortlaut	O	O	B-LOC	O
28	verschieden	O	O	O	O
29	ist	O	O	O	O
30	.	O	O	O	O

#	http://de.wikipedia.org/wiki/42._Sinfonie_(Haydn)	[2009-12-05]	

1	Das	O	O	O	O
2	zweite	O	O	O	O
3	Thema	O	O	O	O
4	(	O	O	O	O
5	eher	O	O	O	O
6	:	O	O	O	O
7	Motiv	O	O	O	O
8	)	O	O	O	O
9	folgt	O	O	O	O
10	–	O	O	O	O
11	wie	O	O	O	O
12	im	O	O	O	O
13	1	O	O	O	O
14	.	O	O	O	O

#	http://www.jungewelt.de/2008/07-22/009.php	[2008-07-21]	

1	Das	O	O	O	O
2	hat	O	O	O	O
3	mit	O	O	O	O
4	wirklicher	O	O	O	O
5	Feinschmeckerei	O	O	B-LOC	O
6	zu	O	O	O	O
7	tun	O	O	O	O
8	,	O	O	O	O
9	mit	O	O	O	O
10	langer	O	O	O	O
11	Kultur	O	O	O	O
12	,	O	O	O	O
13	würde	O	O	O	O
14	aber	O	O	O	O
15	heute	O	O	O	O
16	an	O	O	O	O
17	deutschen	B-LOCderiv	O	B-LOCderiv	O
18	Tischen	O	O	O	O
19	das	O	O	O	O
20	reine	O	O	O	O
21	Grausen	O	O	B-LOC	O
22	hervorrufen	O	O	O	O
23	.	O	O	O	O

#	http://www.20min.ch/talkbacks/story/12511541.html	[2010-12-18]	

1	Je	O	O	O	O
2	nach	O	O	O	O
3	Anwendungskontext	O	O	B-LOC	O
4	und	O	O	O	O
5	Belastungsanforderugen	O	O	B-LOC	O
6	muss	O	O	O	O
7	entschieden	O	O	O	O
8	werden	O	O	O	O
9	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Gothic_(Kultur)	[2009-12-17]	

1	Rund	O	O	O	O
2	40	O	O	O	O
3	%	O	O	O	O
4	fotografieren	O	O	O	O
5	,	O	O	O	O
6	malen	O	O	O	O
7	oder	O	O	O	O
8	reisen	O	O	O	O
9	gerne	O	O	O	O
10	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Gewöhnliche_Schmuckschildkröte	[2009-08-24]	

1	Zur	O	O	O	O
2	Eiablage	O	O	O	O
3	kommt	O	O	O	O
4	es	O	O	O	O
5	aber	O	O	O	O
6	auch	O	O	O	O
7	noch	O	O	O	O
8	im	O	O	O	O
9	Spätsommer	O	O	O	O
10	.	O	O	O	O

#	http://kurier.at/sportundmotor/200619.php	[2008-09-18]	

1	"	O	O	O	O
2	In	O	O	O	O
3	Leoben	B-LOC	O	B-LOC	O
4	bin	O	O	O	O
5	ich	O	O	O	O
6	als	O	O	O	O
7	Teamversager	O	O	B-LOC	O
8	beschimpft	O	O	I-LOC	O
9	und	O	O	O	O
10	mit	O	O	O	O
11	Janko-Rufen	B-PERpart	O	B-LOC	O
12	begrüßt	O	O	O	O
13	worden	O	O	O	O
14	,	O	O	O	O
15	aber	O	O	O	O
16	so	O	O	O	O
17	etwas	O	O	O	O
18	macht	O	O	O	O
19	mich	O	O	O	O
20	nur	O	O	O	O
21	heißer	O	O	O	O
22	,	O	O	O	O
23	und	O	O	O	O
24	ich	O	O	O	O
25	habe	O	O	O	O
26	dann	O	O	O	O
27	in	O	O	O	O
28	diesem	O	O	O	O
29	Spiel	O	O	O	O
30	bewiesen	O	O	O	O
31	,	O	O	O	O
32	dass	O	O	O	O
33	ich	O	O	O	O
34	es	O	O	O	O
35	besser	O	O	O	O
36	kann	O	O	O	O
37	"	O	O	O	O
38	,	O	O	O	O
39	erklärte	O	O	O	O
40	der	O	O	O	O
41	Stürmer	O	O	O	O
42	.	O	O	O	O

#	http://www.sueddeutsche.de/deutschland/artikel/176/95081/	[2006-12-16]	

1	Den	O	O	O	O
2	Soldaten	O	O	O	O
3	drohen	O	O	O	O
4	Beförderungsstopp	O	O	B-LOC	O
5	,	O	O	O	O
6	Degradierung	O	O	B-LOC	O
7	sowie	O	O	O	O
8	die	O	O	O	O
9	Kürzung	O	O	O	O
10	ihres	O	O	O	O
11	Soldes	O	O	B-LOC	O
12	.	O	O	O	O

#	welt.de vom 26.05.2006	[2006-05-26]	

1	Die	O	O	O	O
2	Preissenkungen	O	O	B-LOCderiv	O
3	kommen	O	O	O	O
4	für	O	O	O	O
5	Experten	O	O	O	O
6	dennoch	O	O	O	O
7	nicht	O	O	O	O
8	überraschend	O	O	O	O
9	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Bahnstrecke_Hamburg-Altona–Kaltenkirchen–Neumünster	[2010-01-10]	

1	Die	O	O	O	O
2	Ortsmitte	O	O	O	O
3	wird	O	O	O	O
4	mit	O	O	O	O
5	einem	O	O	O	O
6	630	O	O	O	O
7	Meter	O	O	O	O
8	langen	O	O	O	O
9	Tunnel	O	O	O	O
10	unterquert	O	O	O	O
11	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Harald_Beckmann	[2009-08-25]	

1	Harald	B-PER	O	B-PER	O
2	Beckmann	I-PER	O	I-PER	O
3	ist	O	O	O	O
4	Inhaber	O	O	O	O
5	der	O	O	O	O
6	Filmproduktion	O	O	O	O
7	HaBe-Film	B-ORG	O	B-LOC	O
8	und	O	O	O	O
9	lebt	O	O	O	O
10	und	O	O	O	O
11	arbeitet	O	O	O	O
12	in	O	O	O	O
13	Berlin	B-LOC	O	B-LOC	O
14	.	O	O	O	O

#	sat1.de vom 01.12.2005	[2005-12-01]	

1	Mitsubishi	B-ORG	B-ORG	B-ORG	O
2	UFJ	I-ORG	O	I-ORG	O
3	lagen	O	O	O	O
4	mit	O	O	O	O
5	2,6	O	O	O	O
6	Prozent	O	O	O	O
7	im	O	O	O	O
8	Minus	O	O	O	O
9	und	O	O	O	O
10	Mizuho	B-ORG	O	B-LOC	O
11	gaben	O	O	O	O
12	um	O	O	O	O
13	1,9	O	O	O	O
14	Prozent	O	O	O	O
15	nach	O	O	O	O
16	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Fußball-Weltmeisterschaft_1986	[2010-01-06]	

1	Außerdem	O	O	O	O
2	hatten	O	O	O	O
3	die	O	O	O	O
4	Argentinier	B-LOCderiv	O	B-LOC	O
5	kaum	O	O	O	O
6	Reisestrapazen	O	O	B-LOC	O
7	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Kanal_von_Korinth	[2010-01-12]	

1	Nach	O	O	O	O
2	drei	O	O	O	O
3	Monaten	O	O	O	O
4	wurde	O	O	O	O
5	jedoch	O	O	O	O
6	die	O	O	O	O
7	Arbeit	O	O	O	O
8	eingestellt	O	O	O	O
9	,	O	O	O	O
10	da	O	O	O	O
11	Nero	B-PER	O	B-OTH	O
12	inzwischen	O	O	O	O
13	verstorben	O	O	O	O
14	war	O	O	O	O
15	und	O	O	O	O
16	seinen	O	O	O	O
17	Nachfolgern	O	O	O	O
18	Galba	B-PER	O	B-LOC	O
19	(	O	O	O	O
20	68	O	O	O	O
21	n	O	O	O	O
22	.	O	O	O	O

#	http://www.szon.de/lokales/laupheim/stadt/200704200055.html?_from=rss	[2007-04-21]	

1	"	O	O	O	O
2	Mich	O	O	O	O
3	interessiert	O	O	O	O
4	das	O	O	O	O
5	Biotop	O	O	O	O
6	als	O	O	O	O
7	Ganzes	O	O	O	O
8	,	O	O	O	O
9	nicht	O	O	O	O
10	nur	O	O	O	O
11	das	O	O	O	O
12	einzelne	O	O	O	O
13	schöne	O	O	O	O
14	Bild	O	O	B-ORG	O
15	"	O	O	O	O
16	,	O	O	O	O
17	sagt	O	O	O	O
18	der	O	O	O	O
19	Fotograf	O	O	O	O
20	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Carl_Critchlow	[2008-10-21]	

1	Ein	O	O	O	O
2	Kritiker	O	O	O	O
3	charakterisierte	O	O	B-LOC	O
4	Critchlows	B-PER	O	I-LOC	O
5	Stil	O	O	O	O
6	dementsprechend	O	O	O	O
7	,	O	O	O	O
8	indem	O	O	O	O
9	er	O	O	O	O
10	dessen	O	O	O	O
11	Bilder	O	O	O	O
12	mit	O	O	O	O
13	Stichbildern	O	O	B-LOC	O
14	verglich	O	O	O	O
15	,	O	O	O	O
16	die	O	O	O	O
17	in	O	O	O	O
18	die	O	O	O	O
19	Oberfläche	O	O	O	O
20	einer	O	O	O	O
21	Granitplatte	O	O	B-LOC	O
22	hineingeritzt	O	O	I-LOC	O
23	worden	O	O	O	O
24	seien	O	O	O	O
25	.	O	O	O	O

#	http://www.stern.de/lifestyle/leute/ricky-martin-anna-paquin-und-co-das-e-outing-der-stars-1556681.html#utm_source=standard&utm_medium=rssfeed&utm_campaign=lifestyle	[2010-04-07]	

1	In	O	O	O	O
2	einem	O	O	O	O
3	Interview	O	O	O	O
4	,	O	O	O	O
5	in	O	O	O	O
6	dem	O	O	O	O
7	sie	O	O	O	O
8	zufällig	O	O	O	O
9	auch	O	O	O	O
10	noch	O	O	O	O
11	eine	O	O	O	O
12	neue	O	O	O	O
13	Show	O	O	O	O
14	,	O	O	O	O
15	ein	O	O	O	O
16	neues	O	O	O	O
17	Album	O	O	O	O
18	oder	O	O	O	O
19	ein	O	O	O	O
20	neues	O	O	O	O
21	Buch	O	O	O	O
22	unterzubringen	O	O	O	O
23	haben	O	O	O	O
24	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Dessertbanane	[2010-01-11]	

1	Dessertbananen	O	O	B-PER	O
2	gehören	O	O	O	O
3	zu	O	O	O	O
4	den	O	O	O	O
5	im	O	O	O	O
6	deutschsprachigen	B-OTHpart	O	B-LOCderiv	O
7	Raum	O	O	O	O
8	am	O	O	O	O
9	meisten	O	O	O	O
10	gegessenen	O	O	B-LOCderiv	O
11	Früchten	O	O	O	O
12	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Saginaw_(Texas)	[2009-12-16]	

1	Demografische	O	O	O	O
2	Daten	O	O	O	O
3	Nach	O	O	O	O
4	der	O	O	O	O
5	Volkszählung	O	O	O	O
6	im	O	O	O	O
7	Jahr	O	O	O	O
8	2000	O	O	O	O
9	lebten	O	O	O	O
10	hier	O	O	O	O
11	12.374	O	O	O	O
12	Menschen	O	O	O	O
13	in	O	O	O	O
14	4.229	O	O	O	O
15	Haushalten	O	O	O	O
16	und	O	O	O	O
17	3.450	O	O	O	O
18	Familien	O	O	O	O
19	.	O	O	O	O

#	http://www.format.at/articles/1025/692/284795_s15/a-lampl-formatiert-sparen-not-die-ideen-barack-obama.html	[2010-12-29]	

1	Hat	O	O	O	O
2	Mr.	O	O	O	O
3	Krugman	B-PER	O	B-LOC	O
4	vergessen	O	O	O	O
5	,	O	O	O	O
6	dass	O	O	O	O
7	die	O	O	O	O
8	viel	O	O	O	O
9	zu	O	O	O	O
10	expansive	O	O	B-LOC	O
11	Geldpolitik	O	O	I-LOC	O
12	der	O	O	O	O
13	US-Notenbank	B-LOCpart	O	B-LOCpart	O
14	die	O	O	O	O
15	globale	O	O	O	O
16	Finanzkrise	O	O	O	O
17	mitverschuldet	O	O	B-LOC	O
18	hat	O	O	O	O
19	?	O	O	O	O

#	http://de.wikipedia.org/wiki/Arnold_Henri_Guyot	[2009-06-02]	

1	Schon	O	O	O	O
2	in	O	O	O	O
3	seiner	O	O	O	O
4	Jugend	O	O	O	O
5	sammelte	O	O	O	O
6	er	O	O	O	O
7	Pflanzen	O	O	O	O
8	und	O	O	O	O
9	Insekten	O	O	O	O
10	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Resafa	[2010-01-04]	

1	Thilo	B-PER	O	B-PER	O
2	Ulbert	I-PER	O	I-PER	O
3	1986	O	O	O	O
4	,	O	O	O	O
5	S.	O	O	O	O
6	117–120	O	O	B-LOC	O
7	Die	O	O	O	O
8	Basilika	O	O	B-LOC	O
9	A	O	O	O	O
10	wurde	O	O	O	O
11	nach	O	O	O	O
12	der	O	O	O	O
13	Bauplastik	O	O	B-LOC	O
14	und	O	O	O	O
15	nach	O	O	O	O
16	Münzfunden	O	O	B-LOC	O
17	im	O	O	O	O
18	Fußboden	O	O	O	O
19	vermutlich	O	O	O	O
20	im	O	O	O	O
21	späten	O	O	O	O
22	5	O	O	O	O
23	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Ellipson	[2009-09-29]	

1	Das	O	O	O	O
2	Gebäudekonzept	O	O	B-ORG	O
3	wurde	O	O	O	O
4	von	O	O	O	O
5	der	O	O	O	O
6	Bilfinger	B-ORG	O	B-ORG	O
7	Berger	I-ORG	O	B-PER	O
8	Projektentwicklung	I-ORG	O	I-PER	O
9	GmbH	I-ORG	O	I-PER	O
10	und	O	O	O	O
11	dem	O	O	O	O
12	Verbundforschungsprojekt	O	O	B-LOCderiv	O
13	office21	B-ORG	O	B-ORGpart	O
14	unter	O	O	O	O
15	Leitung	O	O	O	O
16	des	O	O	O	O
17	Fraunhofer	B-ORG	O	B-LOC	O
18	IAO	I-ORG	O	I-LOC	O
19	entwickelt	O	O	O	O
20	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Hugo_von_Ritgen	[2009-06-14]	

1	Gleichzeitig	O	O	O	O
2	war	O	O	O	O
3	er	O	O	O	O
4	immer	O	O	O	O
5	noch	O	O	O	O
6	Professor	O	O	O	O
7	der	O	O	O	O
8	Architektur	O	O	O	O
9	an	O	O	O	O
10	der	O	O	O	O
11	Universität	B-ORG	O	B-ORG	O
12	Gießen	I-ORG	B-LOC	I-ORG	O
13	und	O	O	O	O
14	später	O	O	O	O
15	auch	O	O	O	O
16	ihr	O	O	O	O
17	Rektor	O	O	O	O
18	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Menschenwürde	[2010-01-14]	

1	I,53	O	O	B-PER	O
2	)	O	O	O	O
3	*	O	O	O	O
4	als	O	O	O	O
5	eine	O	O	O	O
6	unter	O	O	O	O
7	vielen	O	O	O	O
8	gleichberechtigten	O	O	O	O
9	menschlichen	O	O	O	O
10	Eigenschaften	O	O	O	O
11	.	O	O	O	O

#	welt.de vom 25.02.2006	[2006-02-25]	

1	Wer	O	O	O	O
2	Partei-	O	O	B-ORG	O
3	und	O	O	O	O
4	Wahlprogramme	O	O	O	O
5	mit	O	O	O	O
6	der	O	O	O	O
7	Wirklichkeit	O	O	O	O
8	vergleicht	O	O	O	O
9	,	O	O	O	O
10	kann	O	O	O	O
11	später	O	O	O	O
12	sehen	O	O	O	O
13	,	O	O	O	O
14	welchen	O	O	O	O
15	Weg	O	O	O	O
16	wir	O	O	O	O
17	gegangen	O	O	O	O
18	sind	O	O	O	O
19	.	O	O	O	O

#	welt.de vom 12.10.2005	[2005-10-12]	

1	Großes	O	O	O	O
2	Knetfiguren-Kino	O	O	B-ORG	O
3	:	O	O	O	O
4	"	O	O	O	O
5	Wallace	B-OTH	B-PER	B-PER	O
6	und	I-OTH	O	O	O
7	Gromit	I-OTH	B-PER	B-LOC	O
8	:	I-OTH	O	O	O
9	Auf	I-OTH	O	O	O
10	der	I-OTH	O	O	O
11	Jagd	I-OTH	O	O	O
12	nach	I-OTH	O	O	O
13	dem	I-OTH	O	O	O
14	Riesenkaninchen	I-OTH	O	B-LOCderiv	O
15	"	O	O	O	O

#	http://www.szon.de/lokales/riedlingen/stadt/200804260233.html?_from=rss	[2008-04-26]	

1	Auch	O	O	O	O
2	die	O	O	O	O
3	Bittprozessionen	O	O	B-LOC	O
4	weisen	O	O	O	O
5	eine	O	O	O	O
6	lange	O	O	O	O
7	Geschichte	O	O	O	O
8	auf	O	O	O	O
9	.	O	O	O	O

#	http://www.taz.de/1/politik/deutschland/artikel/1/dresden-braucht-mehr-migranten/	[2009-10-26]	

1	Der	O	O	O	O
2	Mittelwert	O	O	O	O
3	war	O	O	O	O
4	12	O	O	O	O
5	Prozent	O	O	O	O
6	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Schlafmittel	[2009-12-30]	

1	Über	O	O	O	O
2	einen	O	O	O	O
3	längeren	O	O	O	O
4	Zeitraum	O	O	O	O
5	eingenommene	O	O	O	O
6	Schlafmittel	O	O	B-LOC	O
7	führen	O	O	O	O
8	oftmals	O	O	O	O
9	zur	O	O	O	O
10	Abhängigkeit	O	O	O	O
11	oder	O	O	O	O
12	werden	O	O	O	O
13	bewusst	O	O	O	O
14	als	O	O	O	O
15	Droge	O	O	O	O
16	eingesetzt	O	O	O	O
17	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Walter_Gieseking	[2009-07-21]	

1	Es	O	O	O	O
2	wurde	O	O	O	O
3	ihm	O	O	O	O
4	nach	O	O	O	O
5	1945	O	O	O	O
6	zeitweise	O	O	O	O
7	untersagt	O	O	O	O
8	,	O	O	O	O
9	öffentlich	O	O	O	O
10	aufzutreten	O	O	O	O
11	,	O	O	O	O
12	worunter	O	O	O	O
13	er	O	O	O	O
14	nach	O	O	O	O
15	Aussage	O	O	O	O
16	seiner	O	O	O	O
17	Tochter	O	O	O	O
18	wegen	O	O	O	O
19	der	O	O	O	O
20	erzwungenen	O	O	B-LOC	O
21	Untätigkeit	O	O	I-LOC	O
22	sehr	O	O	O	O
23	litt	O	O	O	O
24	.	O	O	O	O

#	http://www.fr-online.de/wirtschaft/spezials/stuttgart-21/die-republik-guckt-zu/-/4767758/4765880/-/index.html	[2010-12-31]	

1	Dann	O	O	O	O
2	wünscht	O	O	O	O
3	sie	O	O	O	O
4	sich	O	O	O	O
5	eine	O	O	O	O
6	offenere	O	O	O	O
7	Diskussion	O	O	O	O
8	über	O	O	O	O
9	die	O	O	O	O
10	Erarbeitung	O	O	O	O
11	eines	O	O	O	O
12	Fahrplans	O	O	O	O
13	,	O	O	O	O
14	der	O	O	O	O
15	sich	O	O	O	O
16	ja	O	O	O	O
17	erst	O	O	O	O
18	entwickeln	O	O	O	O
19	müsse	O	O	O	O
20	.	O	O	O	O

#	http://www.badische-zeitung.de/nachrichten/panorama/video-volltreffer-im-urknall-kanal--29070068.html	[2010-03-31]	

1	Teilchenbeschleuniger	O	O	B-PER	O
2	Video	O	O	O	O
3	:	O	O	O	O
4	Volltreffer	O	O	B-LOC	O
5	im	O	O	O	O
6	Urknall-Kanal	O	O	B-LOC	O
7	Eine	O	O	O	O
8	neue	O	O	O	O
9	Ära	O	O	O	O
10	der	O	O	O	O
11	Wissenschaft	O	O	O	O
12	:	O	O	O	O
13	Mit	O	O	O	O
14	nie	O	O	O	O
15	dagewesener	O	O	O	O
16	Energie	O	O	O	O
17	haben	O	O	O	O
18	Forscher	O	O	O	O
19	im	O	O	O	O
20	weltgrößten	O	O	O	O
21	Teilchenbeschleuniger	O	O	B-LOC	O
22	Large	B-OTH	O	I-LOC	O
23	Hadron	I-OTH	O	I-LOC	O
24	Collider	I-OTH	O	I-LOC	O
25	bei	O	O	O	O
26	Genf	B-LOC	O	B-LOC	O
27	Atomkerne	O	O	I-LOC	O
28	zusammenstoßen	O	O	I-LOC	O
29	lassen	O	O	O	O
30	.	O	O	O	O

#	http://feedproxy.google.com/~r/PCPro/~3/-8OHqoA_2u4/sms_slang__schnell_getippt__langsam_gelesen	[2008-12-10]	

1	Andererseits	O	O	O	O
2	würde	O	O	O	O
3	der	O	O	O	O
4	SMS-Slang	O	O	B-LOC	O
5	aber	O	O	O	O
6	auch	O	O	O	O
7	nicht	O	O	O	O
8	die	O	O	O	O
9	Rechtschreibung	O	O	O	O
10	ruinieren	O	O	O	O
11	,	O	O	O	O
12	was	O	O	O	O
13	vielfach	O	O	O	O
14	befürchtet	O	O	O	O
15	wird-	O	O	O	O
16	wenigstens	O	O	O	O
17	nicht	O	O	O	O
18	bei	O	O	O	O
19	Erwachsenen	O	O	O	O
20	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Sofonisba_Anguissola	[2009-11-21]	

1	Sofonisbas	B-PER	O	B-PER	O
2	Schwestern	O	O	I-PER	O
3	Lucia	B-PER	O	I-PER	O
4	,	O	O	O	O
5	Europa	B-PER	O	B-LOC	O
6	und	O	O	O	O
7	Anna	B-PER	O	B-PER	O
8	Maria	I-PER	O	I-PER	O
9	wurden	O	O	O	O
10	Malerinnen	O	O	B-LOC	O
11	,	O	O	O	O
12	Minerva	B-PER	O	B-ORG	O
13	trat	O	O	O	O
14	als	O	O	O	O
15	Literatin	O	O	B-LOC	O
16	auf	O	O	O	O
17	,	O	O	O	O
18	Elena	B-PER	O	B-PER	O
19	wurde	O	O	O	O
20	Dominikanerin	O	O	B-LOC	O
21	.	O	O	O	O

#	ksta.de vom 16.06.2006	[2006-06-16]	

1	Die	O	O	O	O
2	Weltausstellung	O	O	O	O
3	im	O	O	O	O
4	Jahr	O	O	O	O
5	2000	O	O	O	O
6	bescherte	O	O	O	O
7	der	O	O	O	O
8	Stadt	O	O	O	O
9	eine	O	O	O	O
10	hervorragende	O	O	O	O
11	Infrastruktur	O	O	O	O
12	.	O	O	O	O

#	welt.de vom 02.02.2005	[2005-02-02]	

1	Die	O	O	O	O
2	Bedingungen	O	O	O	O
3	in	O	O	O	O
4	Deutschland	B-LOC	O	B-LOC	O
5	bewerteten	O	O	I-LOC	O
6	die	O	O	O	O
7	Unternehmen	O	O	O	O
8	lediglich	O	O	O	O
9	als	O	O	O	O
10	"	O	O	O	O
11	oberes	O	O	O	O
12	Mittelmaß	O	O	O	O
13	"	O	O	O	O
14	.	O	O	O	O

#	welt.de vom 16.12.2005	[2005-12-16]	

1	Allerdings	O	O	O	O
2	ist	O	O	O	O
3	es	O	O	O	O
4	Tradition	O	O	O	O
5	,	O	O	O	O
6	daß	O	O	O	O
7	der	O	O	O	O
8	Haniel-Chef	B-ORGpart	O	B-LOC	O
9	dem	O	O	O	O
10	Kontrollorgan	O	O	B-LOC	O
11	des	O	O	O	O
12	Düsseldorfer	B-LOCderiv	O	B-LOC	O
13	Konzerns	O	O	O	O
14	vorsteht	O	O	O	O
15	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Robert_P._Hill	[2009-11-13]	

1	Nach	O	O	O	O
2	dem	O	O	O	O
3	vorläufigen	O	O	O	O
4	Ende	O	O	O	O
5	seiner	O	O	O	O
6	Zeit	O	O	O	O
7	im	O	O	O	O
8	Kongress	O	O	O	O
9	arbeitete	O	O	O	O
10	Hill	B-PER	O	B-PER	O
11	wieder	O	O	O	O
12	als	O	O	O	O
13	Rechtsanwalt	O	O	O	O
14	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Arnold_Schwellensattl	[2009-10-28]	

1	Dieser	O	O	O	O
2	Kräfteverlust	O	O	B-ORG	O
3	stoppte	O	O	I-ORG	O
4	seine	O	O	O	O
5	Entwicklung	O	O	O	O
6	und	O	O	O	O
7	er	O	O	O	O
8	kam	O	O	O	O
9	bei	O	O	O	O
10	den	O	O	O	O
11	Löwen	O	O	O	O
12	nur	O	O	O	O
13	in	O	O	O	O
14	der	O	O	O	O
15	Regionalligamannschaft	O	O	B-LOC	O
16	zum	O	O	O	O
17	Einsatz	O	O	O	O
18	.	O	O	O	O

#	http://de.wikipedia.org/wiki/Schloss_Ludwigslust	[2010-01-12]	

1	Das	O	O	O	O
2	Prinzenpalais	O	O	B-ORG	O
3	von	O	O	O	O
4	1765	O	O	O	O
5	am	O	O	O	O
6	Bassin	O	O	O	O
7	zwischen	O	O	O	O
8	Schloss	O	O	O	O
9	und	O	O	O	O
10	Hofkirche	O	O	B-LOC	O
11	Den	O	O	O	O
12	Mittelpunkt	O	O	O	O
13	des	O	O	O	O
14	Gebäudes	O	O	O	O
15	bildet	O	O	O	O
16	der	O	O	O	O
17	Goldene	O	O	O	O
18	Saal	O	O	O	O
19	,	O	O	O	O
20	der	O	O	O	O
21	über	O	O	O	O
22	zwei	O	O	O	O
23	Etagen	O	O	O	O
24	reicht	O	O	O	O
25	und	O	O	O	O
26	mit	O	O	O	O
27	mächtigen	O	O	O	O
28	Säulen	O	O	O	O
29	geschmückt	O	O	O	O
30	ist	O	O	O	O
31	.	O	O	O	O

#	uena.de vom 09.09.2006	[2006-09-09]	

1	Nach	O	O	O	O
